raw,calibrated
0.017686542,0.0044874223
0.014878608,0.0016794885
0.014413334,0.0012142146
0.011502206,-0.0016969135
0.013183277,-0.000015842728
0.013964753,0.00076563284
0.016750444,0.003551324
0.009341568,-0.003857552
0.014491795,0.0012926748
0.015235414,0.002036294
0.012274759,-0.00092436094
0.020526586,0.0073274663
0.011958962,-0.0012401575
0.014031655,0.0008325353
0.018929979,0.005730859
0.016384505,0.003185385
0.0145806745,0.0013815546
0.01093189,-0.0022672294
0.013569981,0.00037086103
0.013525216,0.00032609608
0.016690549,0.0034914287
0.008790921,-0.0044081984
0.012930856,-0.00026826374
0.011795816,-0.0014033038
0.01001723,-0.0031818897
0.010664516,-0.0025346037
0.014042014,0.0008428944
0.011615143,-0.0015839767
0.016115304,0.0029161843
0.012138048,-0.0010610716
0.014085494,0.00088637415
0.013177133,-0.000021986663
0.016040431,0.0028413115
0.014142522,0.0009434018
0.007824138,-0.005374982
0.008315641,-0.0048834784
0.013843287,0.00064416695
0.015103916,0.0019047959
0.014677053,0.0014779335
0.011728326,-0.001470794
0.014639111,0.0014399914
0.013390359,0.00019123871
0.021198597,0.007999477
0.0150236385,0.0018245187
0.016016286,0.002817166
0.01332321,0.00012409035
0.010002877,-0.0031962432
0.017260453,0.004061333
0.01636277,0.0031636497
0.01221069,-0.0009884294
0.01874149,0.0055423705
0.017143508,0.0039443886
0.013289303,0.00009018276
0.0143951345,0.0011960147
0.011643306,-0.0015558135
0.01374778,0.0005486598
0.009371399,-0.0038277209
0.010947251,-0.002251869
0.00974433,-0.0034547895
0.015013741,0.0018146215
0.0076123453,-0.0055867746
0.019718392,0.006519272
0.012145785,-0.0010533351
0.0114226155,-0.0017765043
0.013882887,0.0006837668
0.012007371,-0.0011917492
0.015115257,0.0019161375
0.011225817,-0.001973303
0.009286507,-0.003912613
0.010745274,-0.002453846
0.013337621,0.00013850164
0.013426221,0.00022710115
0.016743876,0.0035447562
0.01333324,0.00013411976
0.0155275045,0.0023283847
0.015980663,0.002781543
0.015468182,0.0022690622
0.015926009,0.0027268892
0.014385231,0.001186111
0.011201742,-0.0019973777
0.013391302,0.00019218214
0.013000687,-0.00019843318
0.012823755,-0.0003753649
0.010229283,-0.0029698368
0.016476717,0.003277597
0.017404465,0.004205345
0.012088436,-0.0011106841
0.01162248,-0.0015766397
0.01046459,-0.0027345298
0.010691172,-0.0025079474
0.0153292725,0.0021301527
0.015984047,0.0027849274
0.009860502,-0.0033386182
0.014210636,0.001011516
0.009692562,-0.003506558
0.015198919,0.0019997992
0.016884387,0.0036852667
0.01535546,0.0021563405
0.015681833,0.0024827132
0.017668609,0.0044694887
0.012777341,-0.00042177923
0.012198642,-0.0010004779
0.013070683,-0.00012843683
0.011950804,-0.0012483159
0.011026253,-0.0021728668
0.014893536,0.0016944166
0.014548233,0.001349113
0.0116891125,-0.0015100073
0.0092859315,-0.0039131884
0.016385483,0.0031863628
0.0088308975,-0.0043682223
0.013136975,-0.00006214529
0.01310857,-0.0000905497
0.016172873,0.002973753
0.016214138,0.003015018
0.01281908,-0.00038004015
0.012936733,-0.0002623871
0.013333812,0.00013469253
0.011478659,-0.0017204611
0.0155018,0.0023026802
0.01710566,0.0039065396
0.015977945,0.0027788254
0.013465452,0.00026633218
0.0064291204,-0.0067699994
0.012591182,-0.0006079376
0.017120222,0.003921102
0.0104784435,-0.0027206764
0.014759647,0.0015605269
0.0059243864,-0.0072747334
0.015325988,0.0021268679
0.0068660225,-0.0063330973
0.012109475,-0.0010896446
0.014438469,0.0012393491
0.010017855,-0.0031812647
0.014654098,0.0014549782
0.013734175,0.00053505506
0.017471833,0.0042727133
0.016158352,0.0029592318
0.014487971,0.0012888508
0.008624198,-0.004574922
0.014537519,0.001338399
0.011843306,-0.0013558138
0.012584308,-0.00061481167
0.015743181,0.0025440613
0.016408496,0.0032093758
0.017639453,0.0044403328
0.015427659,0.0022285394
0.0090267435,-0.0041723764
0.011214869,-0.0019842507
0.012790672,-0.00040844828
0.015203712,0.0020045917
0.011600419,-0.0015987009
0.011437509,-0.0017616106
0.01152208,-0.00167704
0.008294936,-0.0049041836
0.014576449,0.0013773292
0.012712348,-0.00048677158
0.014720362,0.0015212419
0.013524053,0.00032493286
0.010671101,-0.0025280192
0.012332728,-0.0008663917
0.012231006,-0.00096811354
0.012438181,-0.000760939
0.013557226,0.00035810657
0.010501971,-0.0026971493
0.016713653,0.003514533
0.011487487,-0.001711633
0.009581124,-0.0036179954
0.011643038,-0.0015560817
0.016009776,0.002810656
0.013721925,0.0005228054
0.012895275,-0.00030384492
0.014120531,0.00092141144
0.0162365,0.003037381
0.010449644,-0.0027494757
0.014385352,0.0011862321
