values
-0.000003727846
-0.000014916643
-0.000016512788
-0.000019174784
-0.000026100179
-0.000029828025
-0.00002929247
-0.000035152014
-0.00004207741
-0.000043673554
-0.0000452697
-0.000036207344
-0.00003247424
-0.000035136236
-0.000037798232
-0.000028735878
-0.000028200324
-0.00002873062
-0.000028195065
-0.000009540063
-0.000016465458
-0.000013798203
-0.0000100651
-0.000019122195
-0.000011125691
-0.000004195038
0.0000027356155
0.0000064687197
0.000012333525
0.0000054081297
0.0000070095334
0.000008610938
0.000005948942
0.0000011552456
-0.0000036384508
0.000002226354
-0.0000036331908
-0.0000073610368
-0.000012154733
-0.000015882579
-0.000019610425
-0.00002014072
-0.000018539316
-0.000013740362
-0.000014270658
-0.000008405853
-0.0000206605
-0.000011598146
-0.000009996742
-0.0000062636377
-0.0000067939327
-0.000012653478
-0.000011052074
-0.000010516521
-0.000018507766
-0.000029696563
-0.000035556106
-0.000024362052
-0.00001636555
-0.000019027546
-0.000009965192
-0.000009429638
-0.000009959934
-0.0000072926796
-0.000016349775
-0.0000008923216
-0.000014212818
-0.000008348014
-0.0000014173602
-0.00000088180684
-0.000008873052
-0.000020061849
-0.000025921394
-0.000020056588
-0.000017389335
-0.00001152453
-0.000017384074
-0.00001791437
-0.000013115416
-0.000012579862
-0.000015241858
-0.000013640454
-0.0000173683
-0.000015766896
-0.000016297192
-0.0000051031384
-0.0000056334334
0.00000982402
0.000010359573
0.000016224378
0.000008233133
0.000007702837
0.000003974991
0.000010905645
0.0000029143994
-0.000004010996
-0.000008804693
-0.000013598389
-0.0000056018853
0.000007723868
-0.0000013332274
-0.0000029293728
0.00001252808
0.000016261185
0.000017862589
0.000010937194
0.000023197099
0.000021600954
0.000017873108
0.0000130794115
0.0000061540163
0.00000029447165
0.0000082909755
0.00001415578
0.000008296236
0.000008831789
0.000016828293
0.000020561398
0.000017899401
0.000021632506
0.000015772961
0.000014176816
0.000014712369
0.000016313774
0.000018981027
0.000009923931
0.000023249686
0.00002165354
0.000024320794
0.000025922198
0.000017930954
0.000015268957
0.00002646301
0.000025932715
0.000023270719
0.000021674574
0.000022210128
0.00003447003
0.000029676336
0.00003767284
0.000032879143
0.0000376781
0.000041411204
0.000047276008
0.00003821891
0.000047281264
0.000043553417
0.000043023123
0.00003929528
0.000033435736
0.00002544449
0.000020650794
0.000015857098
0.0000068000027
0.000010533107
0.000007871112
0.000015867616
0.000007876371
0.000009477774
0.000007881629
0.000018009832
0.000032401436
0.00002867359
0.000033472545
0.000018020351
0.000019621755
0.0000126963605
0.000023890414
0.000023360119
0.000021763974
0.000022299528
0.000013242432
0.000018041386
0.000021774491
0.000037231945
0.0000462943
0.000057488352
0.000058023907
0.000057493613
0.000058029167
0.00007028907
0.00007189047
0.000069228474
0.00007829083
0.00007349713
0.00008682289
0.00007350239
0.0000708404
0.0000724418
0.00006018715
0.000071381204
0.00006871921
0.000058596263
0.000057000118
0.00005966737
0.00006979558
0.000086318876
0.00008365688
0.000087389984
0.000082596285
0.00007886844
0.00009112834
0.000089532194
0.00006875075
0.0000692863
0.00008261206
0.00008847687
0.00009327582
0.00010446987
0.000109268825
0.00012259457
0.00011247163
0.00010980963
0.00011354274
0.000119407545
0.00011674555
0.000116215255
0.00011355326
0.00011195711
0.00011782192
0.00011729162
0.00012102473
0.00012688953
0.00013275433
0.00012796064
0.00013062789
0.00012157079
0.00012850144
0.0001375638
0.00013596765
0.00012797641
